date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
05:49:20	70768/70768	---M--	200	added ('OK')	font/woff2	etag:%2211470-630f2148ae488%22	https://academy.lamphills.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wdhyzbi.woff2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wdhyzbi.woff2	(from https://academy.lamphills.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742666133)
05:49:21	37828/37828	---M--	200	added ('OK')	font/woff2	etag:%2293c4-630f2148bc717%22	https://academy.lamphills.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wlhyw.woff2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/elementor/google-fonts/fonts/montserrat-jtusjig1_i6t8kchkm459wlhyw.woff2	(from https://academy.lamphills.com/wp-content/uploads/elementor/google-fonts/css/montserrat.css?ver=1742666133)
05:49:21	106/106	---M-Z	200	added ('OK')	text/css	etag:%226a-631dd71e420b9-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min.css?ver=3.28.3	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor/assets/css/widget-menu-anchor.min87cc.css	(from https://academy.lamphills.com/about/)
05:49:21	11633/11633	---M-Z	200	added ('OK')	text/css	etag:%222d71-631dd70f719f0-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min.css?ver=3.28.2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-call-to-action.min414b.css	(from https://academy.lamphills.com/about/)
05:49:21	7256/7256	---M-Z	200	added ('OK')	text/css	etag:%221c58-631dd70f6cfb8-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min.css?ver=3.28.2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/conditionals/transitions.min414b.css	(from https://academy.lamphills.com/about/)
05:49:22	83902/83902	---M-Z	200	added ('OK')	text/css	etag:%22147be-632be5c3beb5f-gzip%22	https://academy.lamphills.com/wp-content/uploads/elementor/css/post-65.css?ver=1744643032	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/elementor/css/post-6529a1.css	(from https://academy.lamphills.com/about/)
05:49:24	80829/80829	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:23%20GMT	https://academy.lamphills.com/wp-json/wp/v2/pages/65	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/wp/v2/pages/65.json	(from https://academy.lamphills.com/about/)
05:49:25	2080/2080	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:25%20GMT	https://academy.lamphills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Facademy.lamphills.com%2Fabout%2F	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/oembed/1.0/embedf5db.json	(from https://academy.lamphills.com/about/)
05:49:26	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Apr%202025%2012:49:26%20GMT	https://academy.lamphills.com/?p=65	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/index7665.html	(from https://academy.lamphills.com/about/)
05:49:27	2240/2240	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Apr%202025%2012:49:26%20GMT	https://academy.lamphills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Facademy.lamphills.com%2Fabout%2F&format=xml	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/oembed/1.0/embedbf9d	(from https://academy.lamphills.com/about/)
05:49:27	43877/43877	---M--	200	added ('OK')	image/png	etag:%22ab65-62c60f40d2e6b%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-5.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-5.png	(from https://academy.lamphills.com/about/)
05:49:28	112065/112065	---M--	200	added ('OK')	image/png	etag:%221b5c1-62c60f4388fe7%22	https://academy.lamphills.com/wp-content/uploads/2025/01/About-Page-intro-pic.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/About-Page-intro-pic.png	(from https://academy.lamphills.com/about/)
05:49:28	37548/37548	---M--	200	added ('OK')	image/png	etag:%2292ac-62c60f4492219%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-2-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-2-1.png	(from https://academy.lamphills.com/about/)
05:49:29	36127/36127	---M--	200	added ('OK')	image/png	etag:%228d1f-62c60f44baa89%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-3-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-3-1.png	(from https://academy.lamphills.com/about/)
05:49:29	38443/38443	---M--	200	added ('OK')	image/png	etag:%22962b-62c60f44e429a%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-4-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-4-1.png	(from https://academy.lamphills.com/about/)
05:49:29	43082/43082	---M--	200	added ('OK')	image/png	etag:%22a84a-62c60f40f497b%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-8.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-8.png	(from https://academy.lamphills.com/about/)
05:49:30	36396/36396	---M--	200	added ('OK')	image/png	etag:%228e2c-62c60f450d6c2%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-1-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-1-1.png	(from https://academy.lamphills.com/about/)
05:49:30	40544/40544	---M--	200	added ('OK')	image/png	etag:%229e60-62c60f4536702%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-6.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-6.png	(from https://academy.lamphills.com/about/)
05:49:30	37833/37833	---M--	200	added ('OK')	image/png	etag:%2293c9-62c60f455c47a%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-7.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-7.png	(from https://academy.lamphills.com/about/)
05:49:30	39388/39388	---M--	200	added ('OK')	image/png	etag:%2299dc-62c60f458645b%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Team-9.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Team-9.png	(from https://academy.lamphills.com/about/)
05:49:31	1202/1202	---M--	200	added ('OK')	image/png	etag:%224b2-62c60f420ba55%22	https://academy.lamphills.com/wp-content/uploads/2025/01/1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/1.png	(from https://academy.lamphills.com/about/)
05:49:31	1820/1820	---M--	200	added ('OK')	image/png	etag:%2271c-62c60f422d17d%22	https://academy.lamphills.com/wp-content/uploads/2025/01/14.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/14.png	(from https://academy.lamphills.com/about/)
05:49:31	1314/1314	---M--	200	added ('OK')	image/png	etag:%22522-62c60f425a03e%22	https://academy.lamphills.com/wp-content/uploads/2025/01/13.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/13.png	(from https://academy.lamphills.com/about/)
05:49:32	2242/2242	---M--	200	added ('OK')	image/png	etag:%228c2-62c60f4279c0e%22	https://academy.lamphills.com/wp-content/uploads/2025/01/8.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/8.png	(from https://academy.lamphills.com/about/)
05:49:32	1669/1669	---M--	200	added ('OK')	image/png	etag:%22685-62c60f4298456%22	https://academy.lamphills.com/wp-content/uploads/2025/01/4.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/4.png	(from https://academy.lamphills.com/about/)
05:49:32	1086/1086	---M--	200	added ('OK')	image/png	etag:%2243e-62c60f42ba736%22	https://academy.lamphills.com/wp-content/uploads/2025/01/3.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/3.png	(from https://academy.lamphills.com/about/)
05:49:33	2128/2128	---M--	200	added ('OK')	image/png	etag:%22850-62c60f42d609e%22	https://academy.lamphills.com/wp-content/uploads/2025/01/16.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/16.png	(from https://academy.lamphills.com/about/)
05:49:33	125222/125222	---M--	200	added ('OK')	image/png	etag:%221e926-62c60f4657034%22	https://academy.lamphills.com/wp-content/uploads/2025/01/CTA-About-new.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/CTA-About-new.png	(from https://academy.lamphills.com/about/)
05:49:33	198/198	---M-Z	200	added ('OK')	text/css	etag:%22c6-631dd71e8e75c-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min.css?ver=3.28.3	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor/assets/lib/animations/styles/e-animation-grow.min87cc.css	(from https://academy.lamphills.com/services/)
05:49:34	1578/1578	---M-Z	200	added ('OK')	text/css	etag:%2262a-631dd71e43059-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor/assets/css/widget-toggle.min.css?ver=3.28.3	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor/assets/css/widget-toggle.min87cc.css	(from https://academy.lamphills.com/services/)
05:49:34	85351/85351	---M-Z	200	added ('OK')	text/css	etag:%2214d67-631dd8b5d6c62-gzip%22	https://academy.lamphills.com/wp-content/uploads/elementor/css/post-81.css?ver=1743677455	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/elementor/css/post-81e52c.css	(from https://academy.lamphills.com/services/)
05:49:37	97173/97173	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:36%20GMT	https://academy.lamphills.com/wp-json/wp/v2/pages/81	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/wp/v2/pages/81.json	(from https://academy.lamphills.com/services/)
05:49:38	2095/2095	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:37%20GMT	https://academy.lamphills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Facademy.lamphills.com%2Fservices%2F	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/oembed/1.0/embedca72.json	(from https://academy.lamphills.com/services/)
05:49:39	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Apr%202025%2012:49:38%20GMT	https://academy.lamphills.com/?p=81	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/index44d0.html	(from https://academy.lamphills.com/services/)
05:49:39	2255/2255	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Apr%202025%2012:49:39%20GMT	https://academy.lamphills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Facademy.lamphills.com%2Fservices%2F&format=xml	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/oembed/1.0/embed7353	(from https://academy.lamphills.com/services/)
05:49:41	83347/83347	---M--	200	added ('OK')	image/png	etag:%2214593-62c60f486cf2f%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Our-Services-pic-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Our-Services-pic-1.png	(from https://academy.lamphills.com/services/)
05:49:41	102828/102828	---M--	200	added ('OK')	image/png	etag:%22191ac-62c60f489e828%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Our-Services-pic-2.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Our-Services-pic-2.png	(from https://academy.lamphills.com/services/)
05:49:42	115815/115815	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:49:41%20GMT	https://academy.lamphills.com/social-media/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/social-media/index.html	(from https://academy.lamphills.com/services/)
05:49:42	105567/105567	---M--	200	added ('OK')	image/png	etag:%2219c5f-62c60f495e679%22	https://academy.lamphills.com/wp-content/uploads/2025/01/CTA-Our-Services.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/CTA-Our-Services.png	(from https://academy.lamphills.com/services/)
05:49:42	20035/20035	---M-Z	200	added ('OK')	text/css	etag:%224e43-631dd70f76427-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min.css?ver=3.28.2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-testimonial-carousel.min414b.css	(from https://academy.lamphills.com/clients/)
05:49:42	3847/3847	---M-Z	200	added ('OK')	text/css	etag:%22f07-631dd70f75870-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min.css?ver=3.28.2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-carousel-module-base.min414b.css	(from https://academy.lamphills.com/clients/)
05:49:43	48966/48966	---M-Z	200	added ('OK')	text/css	etag:%22bf46-632690a8e6322-gzip%22	https://academy.lamphills.com/wp-content/uploads/elementor/css/post-91.css?ver=1744276590	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/elementor/css/post-91b082.css	(from https://academy.lamphills.com/clients/)
05:49:46	70009/70009	---MC-	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:44%20GMT	https://academy.lamphills.com/wp-json/wp/v2/pages/91	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/wp/v2/pages/91.json	(from https://academy.lamphills.com/clients/)
05:49:47	2090/2090	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:47%20GMT	https://academy.lamphills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Facademy.lamphills.com%2Fclients%2F	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/oembed/1.0/embed5229.json	(from https://academy.lamphills.com/clients/)
05:49:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Tue,%2015%20Apr%202025%2012:49:48%20GMT	https://academy.lamphills.com/?p=91	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/index5cfa.html	(from https://academy.lamphills.com/clients/)
05:49:48	2250/2250	---M-Z	200	added ('OK')	text/xml	date:Tue,%2015%20Apr%202025%2012:49:48%20GMT	https://academy.lamphills.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Facademy.lamphills.com%2Fclients%2F&format=xml	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/oembed/1.0/embed79f2	(from https://academy.lamphills.com/clients/)
05:49:49	1202/1202	---M--	200	added ('OK')	image/png	etag:%224b2-62c60f49ec402%22	https://academy.lamphills.com/wp-content/uploads/2025/01/1-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/1-1.png	(from https://academy.lamphills.com/clients/)
05:49:49	1722/1722	---M--	200	added ('OK')	image/png	etag:%226ba-62c60f4a111da%22	https://academy.lamphills.com/wp-content/uploads/2025/01/2.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/2.png	(from https://academy.lamphills.com/clients/)
05:49:49	1086/1086	---M--	200	added ('OK')	image/png	etag:%2243e-62c60f4a35bca%22	https://academy.lamphills.com/wp-content/uploads/2025/01/3-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/3-1.png	(from https://academy.lamphills.com/clients/)
05:49:50	1669/1669	---M--	200	added ('OK')	image/png	etag:%22685-62c60f4a5402a%22	https://academy.lamphills.com/wp-content/uploads/2025/01/4-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/4-1.png	(from https://academy.lamphills.com/clients/)
05:49:50	1293/1293	---M--	200	added ('OK')	image/png	etag:%2250d-62c60f4a714eb%22	https://academy.lamphills.com/wp-content/uploads/2025/01/5.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/5.png	(from https://academy.lamphills.com/clients/)
05:49:50	1391/1391	---M--	200	added ('OK')	image/png	etag:%2256f-62c60f4a95323%22	https://academy.lamphills.com/wp-content/uploads/2025/01/6.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/6.png	(from https://academy.lamphills.com/clients/)
05:49:50	1154/1154	---M--	200	added ('OK')	image/png	etag:%22482-62c60f4ab4b0b%22	https://academy.lamphills.com/wp-content/uploads/2025/01/7.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/7.png	(from https://academy.lamphills.com/clients/)
05:49:51	1367/1367	---M--	200	added ('OK')	image/png	etag:%22557-62c60f4ad4eab%22	https://academy.lamphills.com/wp-content/uploads/2025/01/9.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/9.png	(from https://academy.lamphills.com/clients/)
05:49:51	2623/2623	---M--	200	added ('OK')	image/png	etag:%22a3f-62c60f4afb3f3%22	https://academy.lamphills.com/wp-content/uploads/2025/01/10.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/10.png	(from https://academy.lamphills.com/clients/)
05:49:51	2008/2008	---M--	200	added ('OK')	image/png	etag:%227d8-62c60f4b1b3ac%22	https://academy.lamphills.com/wp-content/uploads/2025/01/11-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/11-1.png	(from https://academy.lamphills.com/clients/)
05:49:52	2125/2125	---M--	200	added ('OK')	image/png	etag:%2284d-62c60f4b3de5c%22	https://academy.lamphills.com/wp-content/uploads/2025/01/12-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/12-1.png	(from https://academy.lamphills.com/clients/)
05:49:52	1376/1376	---M--	200	added ('OK')	image/png	etag:%22560-62c60f4b60cf4%22	https://academy.lamphills.com/wp-content/uploads/2025/01/15.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/15.png	(from https://academy.lamphills.com/clients/)
05:49:52	2128/2128	---M--	200	added ('OK')	image/png	etag:%22850-62c60f4b7e984%22	https://academy.lamphills.com/wp-content/uploads/2025/01/16-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/16-1.png	(from https://academy.lamphills.com/clients/)
05:49:53	50011/50011	---M--	200	added ('OK')	image/png	etag:%22c35b-62c60f4bf771d%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Our-Clients-pic-2.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Our-Clients-pic-2.png	(from https://academy.lamphills.com/clients/)
05:49:54	18317/18317	---M--	200	added ('OK')	image/png	etag:%22478d-62c60f419d0cc%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Testimonial-2.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Testimonial-2.png	(from https://academy.lamphills.com/clients/)
05:49:54	165033/165033	---M--	200	added ('OK')	image/png	etag:%22284a9-62c60f4c24dad%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Our-Clients-pic-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Our-Clients-pic-1.png	(from https://academy.lamphills.com/clients/)
05:49:55	15838/15838	---M--	200	added ('OK')	image/png	etag:%223dde-62c60f4189464%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Testimonial-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Testimonial-1.png	(from https://academy.lamphills.com/clients/)
05:49:55	15611/15611	---M--	200	added ('OK')	image/png	etag:%223cfb-62c60f415c98c%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Testimonial-3-1.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Testimonial-3-1.png	(from https://academy.lamphills.com/clients/)
05:49:56	42796/42796	---M--	200	added ('OK')	image/jpeg	etag:%22a72c-62c60f4cf6157%22	https://academy.lamphills.com/wp-content/uploads/2025/01/Clients-CTA-Footer.jpg	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2025/01/Clients-CTA-Footer.jpg	(from https://academy.lamphills.com/clients/)
05:49:56	114706/114706	---M-Z	200	added ('OK')	text/css	etag:%221c012-62654cd4196c0-gzip%22	https://academy.lamphills.com/wp-includes/css/dist/block-library/style.min.css?ver=6.7.1	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-includes/css/dist/block-library/style.min9704.css	(from https://academy.lamphills.com/category/beyond-news/)
05:49:57	16983/16983	---M-Z	200	added ('OK')	text/css	etag:%224257-631dd70f70e38-gzip%22	https://academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min.css?ver=3.28.2	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/plugins/elementor-pro/assets/css/widget-posts.min414b.css	(from https://academy.lamphills.com/category/beyond-news/)
05:49:57	32385/32385	---M-Z	200	added ('OK')	text/css	etag:%227e81-631dd7d8c84f8-gzip%22	https://academy.lamphills.com/wp-content/uploads/elementor/css/post-18.css?ver=1743677224	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/elementor/css/post-18d841.css	(from https://academy.lamphills.com/category/beyond-news/)
05:49:58	38990/38990	---M-Z	200	added ('OK')	application/rss+xml	etag:%22f9bb2cfd9282b3cf0ed2357a13402378-gzip%22	https://academy.lamphills.com/category/beyond-news/feed/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/category/beyond-news/feed/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:49:59	667/667	---M--	200	added ('OK')	application/json	date:Tue,%2015%20Apr%202025%2012:49:59%20GMT	https://academy.lamphills.com/wp-json/wp/v2/categories/8	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-json/wp/v2/categories/8.json	(from https://academy.lamphills.com/category/beyond-news/)
05:50:01	346757/346757	---M--	200	added ('OK')	image/png	etag:%2254a85-62c60f54b05bb%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-5.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-5.png	(from https://academy.lamphills.com/category/beyond-news/)
05:50:04	95745/95745	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:00%20GMT	https://academy.lamphills.com/2025/01/23/case-study-how-to-improve-your-seo-scores/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/case-study-how-to-improve-your-seo-scores/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:05	95454/95454	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:01%20GMT	https://academy.lamphills.com/2025/01/23/do-ppc-ninjas-really-exist/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/do-ppc-ninjas-really-exist/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:05	419814/419814	---M--	200	added ('OK')	image/png	etag:%22667e6-62c60f54db153%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-4.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-4.png	(from https://academy.lamphills.com/category/beyond-news/)
05:50:05	351429/351429	---M--	200	added ('OK')	image/png	etag:%2255cc5-62c60f5539cf4%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-2.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-2.png	(from https://academy.lamphills.com/category/beyond-news/)
05:50:07	368916/368916	---M--	200	added ('OK')	image/png	etag:%225a114-62c60f5480c03%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-7.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-7.png	(from https://academy.lamphills.com/category/beyond-news/)
05:50:08	95732/95732	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:07%20GMT	https://academy.lamphills.com/2025/01/23/fun-fun-and-more-fun-come-work-at-beyond/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/fun-fun-and-more-fun-come-work-at-beyond/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:08	95782/95782	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:07%20GMT	https://academy.lamphills.com/2025/01/23/lets-party-our-end-of-the-year-celebration/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/lets-party-our-end-of-the-year-celebration/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:10	95761/95761	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:09%20GMT	https://academy.lamphills.com/2025/01/23/onward-our-award-winning-creative-campaign/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/onward-our-award-winning-creative-campaign/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:11	95983/95983	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:10%20GMT	https://academy.lamphills.com/2025/01/23/the-digital-marketing-revolution-is-here-is-here-now/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/the-digital-marketing-revolution-is-here-is-here-now/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:14	96091/96091	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Apr%202025%2012:50:12%20GMT	https://academy.lamphills.com/2025/01/23/always-learn-from-experience-and-past-mistakes/	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/2025/01/23/always-learn-from-experience-and-past-mistakes/index.html	(from https://academy.lamphills.com/category/beyond-news/)
05:50:14	496388/496388	---M--	200	added ('OK')	image/png	etag:%2279304-62c60f544c42a%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-8.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-8.png	(from https://academy.lamphills.com/category/beyond-news/)
05:50:14	441390/441390	---M--	200	added ('OK')	image/png	etag:%226bc2e-62c60f550d21c%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-3.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-3.png	(from https://academy.lamphills.com/category/beyond-news/)
05:50:14	483866/483866	---M--	200	added ('OK')	image/png	etag:%227621a-62c60f55663e4%22	https://academy.lamphills.com/wp-content/uploads/2019/10/Post-6.png	C:/My%20Web%20Sites/bnnn/academy.lamphills.com/wp-content/uploads/2019/10/Post-6.png	(from https://academy.lamphills.com/category/beyond-news/)
